Actual,Predicted,Error
62.0,85.00769,-23.00769
104.5,145.84688,-41.346878
62.0,85.00769,-23.00769
62.0,85.00769,-23.00769
62.0,85.00769,-23.00769
62.0,85.00769,-23.00769
62.0,85.00769,-23.00769
62.0,85.00769,-23.00769
122.0,162.12561,-40.12561
96.3,119.78102,-23.481018
62.0,85.00769,-23.00769
62.0,85.00769,-23.00769
62.0,85.00769,-23.00769
62.0,85.00769,-23.00769
62.0,85.00769,-23.00769
62.0,85.00769,-23.00769
62.0,85.00769,-23.00769
62.0,85.00769,-23.00769
62.0,85.00769,-23.00769
62.0,85.00769,-23.00769
62.0,85.00769,-23.00769
131.0,162.12561,-31.12561
62.0,85.00769,-23.00769
62.0,85.00769,-23.00769
62.0,85.00769,-23.00769
62.0,85.00769,-23.00769
62.0,85.00769,-23.00769
62.0,85.00769,-23.00769
123.3,169.68155,-46.381546
122.1,154.92601,-32.82601
106.2,81.64697,24.553024
108.9,127.24723,-18.347229
129.6,152.60214,-23.002136
123.3,170.58356,-47.283554
118.8,134.69815,-15.898148
149.1,155.33676,-6.2367554
143.1,148.12868,-5.0286713
102.85,116.25958,-13.409584
123.3,164.10512,-40.805115
129.6,148.5119,-18.911896
118.8,142.28105,-23.481049
150.45,152.29533,-1.8453369
161.1,132.59563,28.50438
94.07,89.788704,4.281296
123.98,155.9594,-31.979393
123.98,155.9594,-31.979393
99.0,159.61618,-60.61618
198.9,200.70589,-1.805893
179.0,168.28336,10.716644
99.0,157.37904,-58.379044
99.0,156.39162,-57.391617
99.0,160.19443,-61.194427
142.2,181.39955,-39.199554
149.0,142.83908,6.160919
85.5,129.43246,-43.932465
142.2,186.95512,-44.755127
135.9,156.78134,-20.881348
123.3,166.74663,-43.446625
135.9,156.78134,-20.881348
123.3,166.51675,-43.21675
123.3,166.51675,-43.21675
123.3,159.4785,-36.178497
135.9,132.87057,3.029419
108.0,154.47935,-46.479355
115.0,103.07738,11.922623
115.0,103.07738,11.922623
115.0,103.07738,11.922623
112.0,126.3912,-14.391197
115.0,103.07738,11.922623
123.3,159.39435,-36.094345
115.0,103.07738,11.922623
115.0,103.07738,11.922623
115.0,103.07738,11.922623
115.0,103.07738,11.922623
152.1,147.85977,4.2402344
123.3,159.06236,-35.76236
115.0,103.07738,11.922623
115.0,103.07738,11.922623
177.75,169.1294,8.620605
115.0,103.07738,11.922623
126.9,132.87057,-5.9705734
115.0,103.07738,11.922623
101.79,105.08891,-3.298912
181.8,202.29427,-20.494263
210.6,187.34183,23.258179
141.0,156.18236,-15.182358
120.96,151.65343,-30.693428
131.4,139.60973,-8.209732
119.85,121.00362,-1.1536179
139.86,168.38849,-28.528488
121.01,132.32515,-11.315147
85.0,97.118996,-12.118996
89.73,103.80277,-14.072769
112.01,139.33263,-27.322624
85.5,130.96004,-45.460037
99.0,153.76108,-54.761078
129.0,163.22128,-34.221283
85.5,129.0838,-43.5838
96.3,103.68579,-7.385788
85.5,129.0838,-43.5838
108.9,124.77979,-15.879791
85.5,130.96004,-45.460037
96.0,164.94379,-68.94379
123.3,152.48596,-29.185959
96.0,164.94379,-68.94379
96.0,164.94379,-68.94379
143.1,94.94674,48.153267
98.1,109.61495,-11.514954
96.0,164.94379,-68.94379
96.0,164.94379,-68.94379
118.8,135.25888,-16.458878
177.3,145.6224,31.677597
181.8,201.21202,-19.412018
233.1,225.29501,7.8049927
99.3,85.82299,13.477013
118.8,135.25888,-16.458878
75.0,79.452705,-4.4527054
75.0,79.452705,-4.4527054
75.0,79.452705,-4.4527054
75.0,79.452705,-4.4527054
75.0,79.452705,-4.4527054
75.0,79.452705,-4.4527054
75.0,79.452705,-4.4527054
75.0,79.452705,-4.4527054
75.0,79.452705,-4.4527054
75.0,79.452705,-4.4527054
75.0,79.452705,-4.4527054
75.0,79.452705,-4.4527054
75.0,79.452705,-4.4527054
75.0,79.452705,-4.4527054
156.5,157.48376,-0.98376465
75.0,79.452705,-4.4527054
75.0,79.452705,-4.4527054
75.0,79.452705,-4.4527054
75.0,79.452705,-4.4527054
75.0,79.452705,-4.4527054
75.0,79.452705,-4.4527054
75.0,79.452705,-4.4527054
95.63,86.352646,9.277351
75.0,79.452705,-4.4527054
75.0,79.452705,-4.4527054
75.0,79.452705,-4.4527054
75.0,79.452705,-4.4527054
75.0,79.452705,-4.4527054
106.88,143.81683,-36.936836
75.0,79.452705,-4.4527054
75.0,79.452705,-4.4527054
139.28,150.58266,-11.302658
135.9,143.88397,-7.9839783
75.0,79.452705,-4.4527054
75.0,79.452705,-4.4527054
137.0,138.996,-1.9960022
170.1,154.49097,15.609039
97.18,97.92753,-0.7475281
119.85,129.29333,-9.4433365
105.64,95.04241,10.597588
121.98,118.57725,3.4027557
109.23,114.90904,-5.679039
196.91,175.80731,21.102692
119.85,122.79769,-2.9476929
98.82,141.51735,-42.69735
109.8,140.96996,-31.169952
143.5,134.07585,9.424149
118.0,154.74675,-36.74675
118.0,154.74675,-36.74675
89.0,136.36476,-47.36476
99.0,147.15164,-48.15164
187.5,175.1331,12.366898
187.5,175.1331,12.366898
110.97,146.54642,-35.576416
207.9,185.3877,22.512299
130.15,146.70363,-16.553635
154.0,148.87042,5.1295776
116.1,123.838135,-7.7381363
123.97,148.78792,-24.817917
117.45,148.50241,-31.052414
96.23,169.79243,-73.56243
109.65,123.93715,-14.2871475
98.55,128.81467,-30.264664
98.55,128.81467,-30.264664
96.23,169.86044,-73.63044
116.1,125.40429,-9.304291
135.9,144.5442,-8.644211
182.34,197.37808,-15.038086
152.15,124.9018,27.248192
169.0,150.19856,18.801437
208.93,197.49127,11.438721
119.16,148.55121,-29.391205
128.1,153.28548,-25.18547
106.9,169.19644,-62.29644
131.14,155.61523,-24.475235
149.4,147.2899,2.1100922
106.84,135.78685,-28.946854
149.4,152.9276,-3.5276031
131.14,153.6388,-22.498795
211.86,168.9026,42.957397
89.17,89.358376,-0.18837738
102.85,128.83185,-25.98185
0.0,1.2293861,-1.2293861
93.94,140.75775,-46.81775
187.0,171.98788,15.0121155
126.0,132.12537,-6.125366
168.3,157.73676,10.563248
149.0,161.30473,-12.304733
154.0,153.14732,0.8526764
145.0,153.04636,-8.046356
149.0,161.30473,-12.304733
106.0,128.27438,-22.274384
91.2,151.28745,-60.08745
115.5,138.19951,-22.699509
91.2,151.50192,-60.301926
119.0,164.10638,-45.106384
91.2,150.84286,-59.642868
174.0,196.85649,-22.856491
145.2,156.2692,-11.069199
154.0,159.2059,-5.205902
172.8,140.03705,32.762955
166.8,141.31128,25.488724
91.51,146.42072,-54.910713
127.2,161.71895,-34.51895
118.8,140.47119,-21.671188
118.8,144.88496,-26.08496
100.3,87.76984,12.530167
127.2,154.12927,-26.929276
118.8,144.88496,-26.08496
118.8,144.88496,-26.08496
94.35,76.38262,17.967377
140.25,149.03065,-8.780655
168.3,172.56963,-4.269623
95.0,136.63078,-41.630783
95.0,100.96781,-5.9678116
132.45,166.28848,-33.838486
123.98,160.4223,-36.4423
80.0,61.836433,18.163567
80.0,61.836433,18.163567
80.0,61.836433,18.163567
80.0,61.836433,18.163567
80.0,61.836433,18.163567
134.1,158.3688,-24.268799
98.1,154.56107,-56.461067
118.0,162.76479,-44.764786
120.6,160.39517,-39.795174
89.91,160.82812,-70.91812
108.1,78.44565,29.65435
110.7,158.34048,-47.640488
135.9,155.75139,-19.851395
124.2,167.77951,-43.579514
137.0,85.46999,51.530006
137.0,85.46999,51.530006
137.0,85.46999,51.530006
137.0,85.46999,51.530006
137.0,85.46999,51.530006
137.0,85.46999,51.530006
137.0,85.46999,51.530006
137.0,85.46999,51.530006
136.8,165.6609,-28.8609
138.6,152.87605,-14.276047
87.3,145.24277,-57.942764
87.3,147.49205,-60.192047
92.7,124.240364,-31.540367
126.9,125.84744,1.0525589
109.0,146.32227,-37.322266
119.0,154.96939,-35.96939
168.3,173.53796,-5.237961
116.1,136.79568,-20.695686
116.1,128.22852,-12.128517
136.8,166.35388,-29.553879
136.8,166.35388,-29.553879
126.9,83.98225,42.917755
168.3,184.43759,-16.137589
152.81,194.5235,-41.7135
158.85,188.43951,-29.589508
149.4,167.47186,-18.071869
118.8,94.7822,24.0178
118.8,96.135,22.665
65.0,76.7176,-11.717598
65.0,76.7176,-11.717598
129.6,141.90868,-12.30867
65.0,76.7176,-11.717598
65.0,76.7176,-11.717598
59.0,62.433456,-3.4334564
65.0,76.7176,-11.717598
59.0,62.433456,-3.4334564
65.0,76.7176,-11.717598
65.0,76.7176,-11.717598
65.0,76.7176,-11.717598
65.0,76.7176,-11.717598
65.0,76.7176,-11.717598
118.0,151.46222,-33.46222
65.0,76.7176,-11.717598
65.0,76.7176,-11.717598
65.0,76.7176,-11.717598
65.0,76.7176,-11.717598
65.0,76.7176,-11.717598
125.1,144.93896,-19.838966
62.0,70.687645,-8.687645
62.0,70.687645,-8.687645
62.0,70.687645,-8.687645
62.0,70.687645,-8.687645
62.0,70.687645,-8.687645
62.0,70.687645,-8.687645
62.0,70.687645,-8.687645
62.0,70.687645,-8.687645
62.0,70.687645,-8.687645
62.0,70.687645,-8.687645
62.0,70.687645,-8.687645
201.5,168.20181,33.298187
62.0,70.687645,-8.687645
62.0,70.687645,-8.687645
62.0,70.687645,-8.687645
62.0,70.687645,-8.687645
62.0,70.687645,-8.687645
90.0,88.22443,1.7755737
62.0,70.687645,-8.687645
62.0,70.687645,-8.687645
62.0,70.687645,-8.687645
62.0,70.687645,-8.687645
139.0,159.35312,-20.353119
62.0,70.687645,-8.687645
62.0,70.687645,-8.687645
62.0,70.687645,-8.687645
62.0,70.687645,-8.687645
62.0,70.687645,-8.687645
90.0,88.22443,1.7755737
62.0,70.687645,-8.687645
62.0,70.687645,-8.687645
62.0,70.687645,-8.687645
62.0,70.687645,-8.687645
62.0,70.687645,-8.687645
149.4,164.14822,-14.74823
70.0,64.76974,5.2302628
70.0,64.76974,5.2302628
70.0,64.76974,5.2302628
70.0,64.76974,5.2302628
158.95,170.60544,-11.655441
110.0,93.333015,16.666985
70.0,64.76974,5.2302628
70.0,64.76974,5.2302628
118.8,142.48854,-23.688538
70.0,64.76974,5.2302628
70.0,64.76974,5.2302628
110.0,85.96227,24.037727
70.0,64.76974,5.2302628
165.6,118.87832,46.721687
118.8,141.56662,-22.766617
70.0,64.76974,5.2302628
110.0,93.333015,16.666985
110.0,93.333015,16.666985
118.8,142.48854,-23.688538
81.77,122.579544,-40.809547
149.4,165.41121,-16.011215
116.1,81.11874,34.981262
110.0,93.333015,16.666985
168.3,183.55591,-15.255905
81.77,122.579544,-40.809547
149.4,164.14822,-14.74823
118.8,142.48854,-23.688538
70.0,64.76974,5.2302628
70.0,64.76974,5.2302628
70.0,64.76974,5.2302628
70.0,64.76974,5.2302628
70.0,64.76974,5.2302628
70.0,64.76974,5.2302628
110.0,93.333015,16.666985
149.4,162.05174,-12.651749
116.1,81.11874,34.981262
70.0,64.76974,5.2302628
70.0,64.76974,5.2302628
70.0,64.76974,5.2302628
125.1,89.13724,35.96276
110.0,85.96227,24.037727
70.0,64.76974,5.2302628
135.9,147.45831,-11.558319
141.5,162.67995,-21.179947
149.4,158.0907,-8.690704
149.4,158.0907,-8.690704
135.9,142.48253,-6.582535
100.3,76.452415,23.847588
149.4,158.0907,-8.690704
149.4,153.27545,-3.8754578
106.2,149.09897,-42.89897
154.0,150.66455,3.3354492
149.4,150.00255,-0.6025543
106.2,123.18941,-16.98941
135.0,81.23554,53.764458
105.0,75.66479,29.335213
105.0,75.66479,29.335213
135.0,81.23554,53.764458
105.0,75.66479,29.335213
105.0,75.66479,29.335213
130.5,128.39255,2.1074524
125.1,154.70071,-29.600716
149.4,157.9076,-8.507599
135.0,81.23554,53.764458
105.0,75.66479,29.335213
105.0,75.66479,29.335213
135.0,81.23554,53.764458
135.0,81.23554,53.764458
135.9,147.12924,-11.229248
135.0,81.23554,53.764458
135.0,81.23554,53.764458
105.0,75.66479,29.335213
105.0,75.66479,29.335213
105.0,75.66479,29.335213
135.0,81.23554,53.764458
105.0,75.66479,29.335213
135.0,81.23554,53.764458
135.0,81.23554,53.764458
105.0,75.66479,29.335213
105.0,75.66479,29.335213
105.0,75.66479,29.335213
129.6,139.61394,-10.013931
135.0,81.23554,53.764458
135.0,81.23554,53.764458
105.0,75.66479,29.335213
135.0,81.23554,53.764458
135.0,81.23554,53.764458
177.3,178.19498,-0.89497375
132.05,157.13684,-25.086838
168.3,179.93228,-11.632278
135.0,81.23554,53.764458
105.0,75.66479,29.335213
105.0,75.66479,29.335213
105.0,75.66479,29.335213
90.0,77.54264,12.457359
120.0,100.15908,19.84092
120.0,100.15908,19.84092
120.0,100.15908,19.84092
90.0,77.54264,12.457359
104.4,120.45826,-16.058258
120.0,100.15908,19.84092
90.0,77.54264,12.457359
90.0,77.54264,12.457359
120.0,100.15908,19.84092
120.0,100.15908,19.84092
90.0,77.54264,12.457359
90.0,77.54264,12.457359
120.0,100.15908,19.84092
120.0,100.15908,19.84092
90.0,77.54264,12.457359
90.0,77.54264,12.457359
109.45,158.00117,-48.551178
120.0,100.15908,19.84092
120.0,100.15908,19.84092
90.0,77.54264,12.457359
90.0,77.54264,12.457359
120.0,100.15908,19.84092
120.0,100.15908,19.84092
120.0,100.15908,19.84092
135.0,81.23554,53.764458
135.0,81.23554,53.764458
90.0,77.54264,12.457359
90.0,77.54264,12.457359
120.0,100.15908,19.84092
142.0,123.72438,18.27562
90.0,77.54264,12.457359
90.0,77.54264,12.457359
120.0,100.15908,19.84092
120.0,100.15908,19.84092
120.0,100.15908,19.84092
90.0,77.54264,12.457359
90.0,77.54264,12.457359
120.0,100.15908,19.84092
120.0,100.15908,19.84092
120.0,100.15908,19.84092
120.0,100.15908,19.84092
90.0,77.54264,12.457359
95.4,120.45826,-25.058258
90.0,77.54264,12.457359
90.0,77.54264,12.457359
166.35,152.05415,14.295853
120.0,100.15908,19.84092
120.0,100.15908,19.84092
90.0,77.54264,12.457359
120.0,100.15908,19.84092
135.0,150.0838,-15.083801
154.0,137.09772,16.902283
149.4,138.99124,10.408752
136.5,166.52019,-30.020187
137.7,137.40167,0.29832458
162.0,148.27502,13.724976
135.9,140.49135,-4.5913544
125.1,135.22726,-10.127266
125.1,139.46852,-14.368523
135.9,126.47408,9.425911
143.1,112.85163,30.248375
134.46,129.1704,5.289612
126.9,95.8726,31.027405
149.4,143.79329,5.6067047
149.4,147.67343,1.7265625
108.8,102.53753,6.262474
100.3,79.68461,20.615395
149.4,148.46997,0.9300232
100.3,79.68461,20.615395
168.3,155.4014,12.898605
135.9,129.73143,6.168564
159.17,146.34448,12.825516
84.43,126.74196,-42.31196
155.0,150.78076,4.2192383
99.0,143.38074,-44.380737
126.9,105.32952,21.57048
68.53,141.80719,-73.27719
125.1,139.32184,-14.22184
130.0,87.55797,42.44203
65.1,143.80331,-78.703316
149.0,133.86464,15.135361
135.9,119.49402,16.405975
116.1,114.49552,1.6044769
168.3,144.6296,23.67041
116.1,139.62816,-23.52816
85.5,92.27682,-6.7768173
135.9,122.41847,13.481522
149.4,142.609,6.7910004
125.1,139.46114,-14.361137
116.1,139.62816,-23.52816
152.1,122.62972,29.470284
144.14,159.7971,-15.6571045
118.8,131.54358,-12.743576
149.4,143.93893,5.4610596
149.4,147.11383,2.2861633
207.9,189.8094,18.090591
168.3,135.53609,32.763916
179.71,143.17447,36.535538
108.0,105.15455,2.8454514
140.0,75.30678,64.69322
110.0,123.83901,-13.839012
160.0,107.67182,52.32818
95.0,85.166954,9.833046
108.0,105.15455,2.8454514
110.0,123.83901,-13.839012
99.0,116.93286,-17.932861
85.0,74.23599,10.764008
134.1,132.99054,1.1094666
168.3,153.34106,14.958939
89.0,120.82266,-31.822662
108.0,105.15455,2.8454514
125.1,137.64323,-12.543236
202.54,147.81879,54.721207
170.0,130.03802,39.961975
110.0,129.98657,-19.986572
177.33,149.54288,27.787125
125.1,136.27992,-11.179924
126.9,111.615265,15.284737
80.75,85.785225,-5.035225
168.3,163.41705,4.88295
126.9,111.615265,15.284737
106.0,114.49639,-8.496391
109.65,102.28174,7.3682632
148.31,96.9827,51.3273
109.65,102.28174,7.3682632
126.9,120.08555,6.814453
124.25,153.93867,-29.688675
100.3,76.33333,23.966675
124.25,164.85168,-40.601685
100.3,81.5392,18.760803
126.9,123.41252,3.4874802
105.04,89.8008,15.239204
150.45,102.65261,47.797386
130.0,102.97611,27.023888
124.36,152.1367,-27.776703
115.0,112.227844,2.7721558
65.0,65.424,-0.4240036
106.2,74.59455,31.605446
129.88,90.58137,39.298637
184.0,158.72832,25.271683
108.0,62.932743,45.067257
103.06,76.8821,26.177895
100.3,74.04183,26.258171
130.0,118.42187,11.578133
120.0,62.860153,57.139847
168.3,173.93706,-5.6370544
137.52,157.15103,-19.631027
137.52,157.15103,-19.631027
120.0,58.058224,61.941776
120.0,58.058224,61.941776
120.0,58.058224,61.941776
120.0,58.058224,61.941776
130.0,103.56984,26.43016
130.0,103.56984,26.43016
130.0,103.56984,26.43016
130.0,100.35912,29.640877
130.0,103.56984,26.43016
115.0,165.05075,-50.05075
184.0,150.84177,33.158234
130.0,103.56984,26.43016
130.0,103.56984,26.43016
130.0,103.56984,26.43016
95.4,114.80303,-19.40303
130.0,103.56984,26.43016
130.0,103.56984,26.43016
130.0,103.56984,26.43016
130.0,103.56984,26.43016
242.0,179.0596,62.9404
130.0,103.56984,26.43016
100.0,138.744,-38.744003
207.9,176.3171,31.582901
149.4,157.92488,-8.524887
129.6,131.54546,-1.9454498
130.0,82.00788,47.99212
207.9,176.3171,31.582901
119.85,77.11634,42.733658
80.75,63.93243,16.81757
149.4,156.61067,-7.210678
103.7,75.223976,28.47602
129.6,118.863075,10.736931
100.0,130.84807,-30.848068
139.0,114.62766,24.372337
116.1,113.48823,2.6117706
59.0,37.344776,21.655224
97.71,120.411064,-22.701065
116.1,112.71429,3.3857117
143.1,117.23702,25.862984
169.0,128.40564,40.59436
100.0,132.29137,-32.291367
100.0,130.84807,-30.848068
100.0,130.84807,-30.848068
100.0,130.84807,-30.848068
135.9,129.58742,6.3125763
120.0,71.031075,48.968925
120.0,71.031075,48.968925
120.0,71.031075,48.968925
120.0,71.031075,48.968925
159.0,121.91538,37.084618
149.4,136.10092,13.299072
149.4,152.33167,-2.9316711
62.0,63.88214,-1.8821411
62.0,63.88214,-1.8821411
62.0,63.88214,-1.8821411
62.0,63.88214,-1.8821411
120.0,71.031075,48.968925
120.0,71.031075,48.968925
120.0,71.031075,48.968925
174.0,150.18333,23.816666
120.0,71.031075,48.968925
62.0,63.88214,-1.8821411
62.0,63.88214,-1.8821411
170.0,136.1153,33.884705
141.68,149.96771,-8.28772
149.4,152.33167,-2.9316711
120.0,71.031075,48.968925
62.0,63.88214,-1.8821411
62.0,63.88214,-1.8821411
120.0,71.031075,48.968925
120.0,71.031075,48.968925
120.0,71.031075,48.968925
120.0,71.031075,48.968925
120.0,71.031075,48.968925
120.0,71.031075,48.968925
62.0,63.88214,-1.8821411
62.0,63.88214,-1.8821411
62.0,63.88214,-1.8821411
62.0,63.88214,-1.8821411
62.0,63.88214,-1.8821411
62.0,63.88214,-1.8821411
120.0,71.031075,48.968925
120.0,71.031075,48.968925
120.0,71.031075,48.968925
62.0,63.88214,-1.8821411
62.0,63.88214,-1.8821411
120.0,71.031075,48.968925
120.0,71.031075,48.968925
120.0,71.031075,48.968925
120.0,71.031075,48.968925
149.4,151.79898,-2.3989868
120.0,71.031075,48.968925
120.0,71.031075,48.968925
120.0,71.031075,48.968925
120.0,71.031075,48.968925
62.0,63.88214,-1.8821411
62.0,63.88214,-1.8821411
59.0,37.344776,21.655224
187.0,116.34882,70.65118
149.0,138.4484,10.551605
139.0,121.66563,17.334373
200.75,121.670006,79.079994
62.0,63.88214,-1.8821411
120.0,71.031075,48.968925
120.0,71.031075,48.968925
120.0,71.031075,48.968925
120.0,71.031075,48.968925
149.4,152.33167,-2.9316711
120.0,71.031075,48.968925
120.0,71.031075,48.968925
120.0,71.031075,48.968925
120.0,71.031075,48.968925
62.0,63.88214,-1.8821411
62.0,63.88214,-1.8821411
62.0,63.88214,-1.8821411
139.0,137.50067,1.4993286
62.0,63.88214,-1.8821411
62.0,63.88214,-1.8821411
62.0,63.88214,-1.8821411
120.0,71.031075,48.968925
120.0,71.031075,48.968925
120.0,71.031075,48.968925
120.0,71.031075,48.968925
62.0,63.88214,-1.8821411
62.0,63.88214,-1.8821411
120.0,71.031075,48.968925
120.0,71.031075,48.968925
120.0,71.031075,48.968925
149.4,152.40204,-3.0020447
166.9,148.90393,17.996063
62.0,63.88214,-1.8821411
120.0,71.031075,48.968925
120.0,71.031075,48.968925
120.0,71.031075,48.968925
139.0,137.18442,1.8155823
120.0,71.031075,48.968925
120.0,71.031075,48.968925
120.0,71.031075,48.968925
120.0,71.031075,48.968925
120.0,71.031075,48.968925
120.0,71.031075,48.968925
62.0,63.88214,-1.8821411
62.0,63.88214,-1.8821411
116.1,114.14475,1.955246
125.67,141.54051,-15.870514
207.9,175.85905,32.04094
198.9,153.00421,45.895782
112.2,97.79743,14.402565
159.0,136.17357,22.826431
143.1,119.580986,23.51902
106.2,69.533714,36.666283
106.2,69.533714,36.666283
168.3,170.65175,-2.3517456
162.0,159.7092,2.290802
140.4,135.3617,5.0382996
207.9,176.64612,31.253876
149.4,157.20264,-7.802643
168.3,164.23633,4.063675
126.9,103.379814,23.520187
187.11,180.65793,6.452072
156.5,127.69642,28.803581
183.6,141.5131,42.0869
183.6,149.62054,33.97946
152.1,112.80397,39.296036
183.6,149.62054,33.97946
135.0,138.6954,-3.695404
149.4,134.8226,14.577393
265.93,60.025764,205.90424
149.4,146.51434,2.8856506
139.0,133.45218,5.547821
149.4,146.41245,2.9875488
125.1,127.469536,-2.3695374
149.4,146.51434,2.8856506
149.4,146.51434,2.8856506
149.4,146.51434,2.8856506
152.1,104.89959,47.200417
149.4,146.61029,2.7897034
149.4,130.10016,19.299835
149.4,130.10016,19.299835
169.0,109.562004,59.437996
17.6,75.77839,-58.17839
65.0,63.208927,1.7910728
65.0,63.208927,1.7910728
90.0,86.65809,3.3419113
90.0,86.65809,3.3419113
65.0,63.208927,1.7910728
130.0,105.63857,24.361427
65.0,63.208927,1.7910728
65.0,63.208927,1.7910728
130.0,105.63857,24.361427
130.0,105.63857,24.361427
65.0,63.208927,1.7910728
65.0,63.208927,1.7910728
130.0,105.63857,24.361427
17.6,75.77839,-58.17839
75.0,67.19541,7.8045883
130.0,105.63857,24.361427
90.0,86.65809,3.3419113
65.0,63.208927,1.7910728
90.0,86.65809,3.3419113
130.0,105.63857,24.361427
130.0,105.63857,24.361427
75.0,67.15179,7.848213
90.0,86.65809,3.3419113
65.0,63.208927,1.7910728
130.0,105.63857,24.361427
90.0,86.65809,3.3419113
130.0,105.63857,24.361427
130.0,105.63857,24.361427
149.4,151.42252,-2.022522
100.0,65.07903,34.920967
120.0,66.70287,53.297127
75.0,86.489655,-11.489655
120.0,66.70287,53.297127
100.0,65.07903,34.920967
126.9,85.01202,41.887985
100.0,65.07903,34.920967
100.0,65.07903,34.920967
120.0,66.70287,53.297127
100.0,65.07903,34.920967
100.0,65.07903,34.920967
120.0,66.70287,53.297127
120.0,66.70287,53.297127
120.0,66.70287,53.297127
120.0,66.70287,53.297127
120.0,66.70287,53.297127
120.0,66.70287,53.297127
120.0,66.70287,53.297127
100.0,65.07903,34.920967
100.0,65.07903,34.920967
120.0,66.70287,53.297127
306.0,217.57971,88.42029
145.8,105.29977,40.500237
100.0,65.07903,34.920967
120.0,66.70287,53.297127
120.0,66.70287,53.297127
120.0,66.70287,53.297127
75.0,86.489655,-11.489655
120.0,66.70287,53.297127
120.0,66.70287,53.297127
100.0,65.07903,34.920967
100.0,65.07903,34.920967
100.0,65.07903,34.920967
100.0,65.07903,34.920967
120.0,66.70287,53.297127
100.0,65.07903,34.920967
100.0,65.07903,34.920967
100.0,65.07903,34.920967
120.0,66.70287,53.297127
120.0,66.70287,53.297127
75.0,86.489655,-11.489655
75.0,86.489655,-11.489655
78.8,97.13445,-18.33445
100.0,65.07903,34.920967
100.0,65.07903,34.920967
120.0,66.70287,53.297127
120.0,66.70287,53.297127
120.0,66.70287,53.297127
120.0,66.70287,53.297127
120.0,66.70287,53.297127
124.25,127.288826,-3.038826
118.8,116.94305,1.8569565
124.25,159.1738,-34.923798
130.14,89.06598,41.07402
149.4,146.67221,2.7277832
130.0,91.95133,38.048668
159.0,133.71439,25.285614
284.1,153.38943,130.71057
159.0,110.600784,48.399216
178.0,112.09094,65.90906
65.0,68.52001,-3.520012
65.0,68.52001,-3.520012
65.0,68.52001,-3.520012
65.0,68.52001,-3.520012
65.0,68.52001,-3.520012
65.0,68.52001,-3.520012
65.0,68.52001,-3.520012
140.4,126.52116,13.878838
134.0,128.66185,5.33815
65.0,68.52001,-3.520012
65.0,68.52001,-3.520012
143.1,133.8579,9.242111
85.0,120.2261,-35.226097
65.0,68.52001,-3.520012
172.0,84.23629,87.76371
172.0,84.23629,87.76371
152.33,106.15285,46.177155
172.0,84.23629,87.76371
106.92,120.820854,-13.900856
166.5,112.8166,53.683403
181.79,111.73182,70.058174
125.1,122.663956,2.4360428
125.0,64.08559,60.914413
118.8,110.92353,7.8764725
125.0,64.08559,60.914413
122.55,127.86061,-5.310608
102.68,72.61191,30.068092
102.68,72.61191,30.068092
143.1,120.117134,22.982872
125.1,125.94403,-0.8440323
126.9,81.31323,45.58677
130.5,68.37247,62.127533
122.55,127.86061,-5.310608
149.4,134.76903,14.630966
129.0,130.05504,-1.0550385
135.9,79.54296,56.357033
149.4,134.76903,14.630966
135.9,92.66146,43.238533
162.33,100.85748,61.47252
130.4,83.50373,46.896263
162.33,102.209496,60.120506
110.4,94.145004,16.254997
95.0,82.4481,12.551903
90.0,53.03727,36.96273
156.42,122.19877,34.22123
109.65,81.39885,28.251152
109.65,87.36292,22.287079
149.4,126.46503,22.934967
231.5,162.14366,69.35634
170.63,116.28521,54.344795
85.0,104.53921,-19.539207
150.02,156.16037,-6.1403656
234.71,184.7533,49.95671
236.14,174.58762,61.552383
118.15,86.738686,31.411316
118.15,86.738686,31.411316
164.0,132.67932,31.320679
118.15,85.57664,32.573364
118.15,86.738686,31.411316
118.15,86.738686,31.411316
136.0,108.09473,27.905273
118.15,86.738686,31.411316
118.15,60.063427,58.086575
134.0,94.25209,39.74791
130.5,71.26935,59.23065
110.0,63.772247,46.227753
110.0,63.772247,46.227753
100.0,52.193687,47.806313
112.59,121.75779,-9.167793
110.0,63.772247,46.227753
110.0,63.772247,46.227753
110.0,63.772247,46.227753
110.0,63.772247,46.227753
110.0,63.772247,46.227753
110.0,63.772247,46.227753
110.0,63.772247,46.227753
110.0,63.772247,46.227753
110.0,63.772247,46.227753
100.0,52.193687,47.806313
110.0,63.772247,46.227753
110.0,63.772247,46.227753
110.0,63.772247,46.227753
110.0,63.772247,46.227753
110.0,63.772247,46.227753
110.0,63.772247,46.227753
122.0,53.6534,68.3466
106.0,77.46725,28.532753
110.0,63.772247,46.227753
110.0,63.772247,46.227753
100.0,52.193687,47.806313
110.0,63.772247,46.227753
110.0,63.772247,46.227753
110.0,63.772247,46.227753
110.0,63.772247,46.227753
110.0,63.772247,46.227753
100.0,52.193687,47.806313
110.0,63.772247,46.227753
110.0,63.772247,46.227753
100.0,52.193687,47.806313
110.0,63.772247,46.227753
110.0,63.772247,46.227753
100.0,52.193687,47.806313
110.0,63.772247,46.227753
110.0,63.772247,46.227753
110.0,63.772247,46.227753
110.0,63.772247,46.227753
192.6,156.15659,36.44342
140.4,131.22961,9.17038
234.0,176.2471,57.7529
149.4,146.74464,2.6553497
149.4,146.74464,2.6553497
110.0,85.78364,24.216362
73.37,81.01441,-7.644409
119.85,79.18211,40.667885
