Actual,Predicted,Error
117.0,113.55991,3.4400864
140.0,148.92651,-8.926514
182.14,204.72266,-22.582657
139.5,152.36685,-12.866852
69.0,68.78401,0.21598816
105.0,147.95663,-42.956635
40.0,38.644264,1.3557358
160.0,139.61331,20.386688
37.8,50.76699,-12.966991
70.66,94.16215,-23.502144
85.8,119.56487,-33.76487
94.99,99.5667,-4.576706
127.75,115.47176,12.278236
135.9,144.02838,-8.128387
48.0,51.61213,-3.6121292
94.5,102.01724,-7.5172424
72.9,76.77474,-3.8747406
37.8,44.531174,-6.7311745
160.0,162.18187,-2.1818695
173.0,168.34105,4.658951
117.0,115.99416,1.0058365
130.0,132.41983,-2.4198303
100.0,103.199,-3.1989975
99.0,108.53561,-9.535606
100.0,105.451675,-5.4516754
181.79,131.36243,50.427567
60.0,41.99887,18.00113
75.0,78.1373,-3.1372986
130.0,126.32802,3.6719818
70.0,78.217,-8.217003
94.5,107.75146,-13.251457
163.33,153.14438,10.185623
120.0,98.931015,21.068985
130.0,135.34158,-5.3415833
101.0,84.72074,16.279259
48.0,55.939415,-7.939415
132.85,136.81497,-3.9649658
79.2,87.289,-8.0890045
38.0,35.056313,2.9436874
81.0,93.21334,-12.213341
62.34,53.444946,8.895054
70.0,74.723114,-4.723114
140.91,185.46423,-44.55423
119.0,125.78892,-6.7889175
162.45,158.05734,4.3926544
85.5,98.40514,-12.905144
106.2,107.47868,-1.2786865
63.4,71.39875,-7.998749
73.33,76.168526,-2.8385239
70.72,96.58436,-25.864357
160.0,153.03899,6.961014
92.65,96.99564,-4.345642
60.0,68.10293,-8.102928
189.0,176.48462,12.515381
95.0,137.30637,-42.306366
153.5,138.55176,14.948242
82.88,100.43845,-17.558456
65.6,65.5943,0.0056991577
48.0,60.07464,-12.074638
100.0,116.82412,-16.82412
46.0,49.058746,-3.0587463
75.23,98.54308,-23.31308
112.5,109.91143,2.5885696
48.0,49.785637,-1.7856369
56.0,51.550148,4.449852
88.4,84.71144,3.6885605
130.0,132.41983,-2.4198303
89.0,98.89924,-9.899239
95.0,96.09196,-1.0919571
89.0,78.78996,10.210037
121.5,120.45452,1.0454788
70.0,66.03712,3.962883
87.0,91.85323,-4.8532333
107.1,115.30614,-8.206139
52.0,64.336136,-12.336136
115.6,99.928955,15.671043
170.0,154.1392,15.860794
70.53,70.21702,0.31298065
72.0,93.567795,-21.567795
101.5,111.36622,-9.866219
90.0,94.069496,-4.069496
101.0,113.51566,-12.515663
148.4,162.89615,-14.496155
100.0,108.11349,-8.113487
100.0,99.44538,0.55461884
65.0,74.41573,-9.415733
97.02,110.29836,-13.278366
62.0,64.91736,-2.9173584
104.05,145.26233,-41.212326
81.3,89.52339,-8.223389
190.0,189.43039,0.5696106
112.67,105.350685,7.319313
76.58,94.19054,-17.610535
72.25,81.301735,-9.051735
179.0,131.95967,47.04033
118.0,111.64788,6.3521194
109.0,111.36622,-2.3662186
100.0,103.622284,-3.622284
130.0,133.64885,-3.6488495
138.77,138.08641,0.68359375
177.3,152.36755,24.93245
54.0,60.02733,-6.0273285
88.5,86.27094,2.2290573
58.5,52.575462,5.9245377
75.0,77.51646,-2.5164566
130.0,142.06816,-12.068161
90.0,97.11503,-7.1150284
89.0,100.30882,-11.308823
88.0,84.898186,3.1018143
56.0,49.123528,6.8764725
131.0,86.727295,44.272705
111.2,87.358215,23.841782
75.0,77.51646,-2.5164566
158.4,153.81369,4.5863037
147.0,173.1818,-26.181793
54.0,48.23304,5.76696
75.0,69.919426,5.080574
162.0,156.0717,5.928299
79.2,85.76537,-6.5653763
130.0,129.35364,0.6463623
95.0,100.412025,-5.4120255
88.0,86.36547,1.6345291
114.0,66.837326,47.162674
135.0,150.94725,-15.94725
130.0,133.64885,-3.6488495
275.0,233.48546,41.51454
106.0,107.533455,-1.5334549
160.0,147.66066,12.33934
77.22,66.330505,10.889496
100.0,104.98492,-4.9849167
150.0,145.86914,4.1308594
167.9,170.1121,-2.2121124
196.7,167.60413,29.095871
90.0,91.25985,-1.2598495
48.0,53.859177,-5.8591766
80.1,87.10696,-7.006958
100.0,137.04898,-37.04898
172.6,164.1196,8.480408
93.0,104.63262,-11.632622
92.0,104.37618,-12.376183
99.5,106.406006,-6.906006
104.0,102.594475,1.4055252
118.0,98.02131,19.978691
98.0,78.53485,19.465149
139.0,125.42248,13.577522
90.0,65.738434,24.261566
89.25,93.11533,-3.8653336
60.0,69.56086,-9.56086
115.0,112.32849,2.6715088
284.0,218.16698,65.83302
84.45,99.25745,-14.807449
72.0,67.12704,4.872963
130.5,131.46872,-0.9687195
89.25,102.80509,-13.555092
118.0,117.67934,0.32066345
90.0,95.801765,-5.8017654
59.5,67.9767,-8.4767
95.0,112.58895,-17.588951
55.8,44.440468,11.359531
68.4,63.719376,4.680626
259.88,213.09811,46.78189
80.0,87.35336,-7.353363
65.0,72.06228,-7.0622787
58.0,52.951035,5.0489655
199.0,198.17184,0.8281555
245.0,250.6623,-5.6622925
179.1,194.3075,-15.207489
145.0,154.18582,-9.185822
109.0,122.19252,-13.19252
126.0,125.89576,0.10424042
70.07,94.42779,-24.357788
37.0,52.10443,-15.104431
107.2,106.904305,0.29569244
52.2,54.129013,-1.9290123
210.0,193.61984,16.380157
35.0,38.265915,-3.265915
100.0,104.98492,-4.9849167
144.0,100.271255,43.728745
130.0,120.33249,9.667511
128.0,104.84375,23.15625
41.6,56.87345,-15.273453
80.0,78.94024,1.059761
75.0,77.10087,-2.1008682
111.5,81.67457,29.825432
90.1,100.855064,-10.755066
104.4,97.83088,6.5691223
123.0,107.560646,15.439354
122.5,123.06064,-0.5606384
89.3,84.97053,4.3294754
153.75,128.07481,25.675186
62.0,63.23648,-1.2364807
62.0,64.48633,-2.4863281
82.88,94.75426,-11.87426
67.0,86.61792,-19.61792
73.71,64.158325,9.551674
132.3,128.47478,3.8252258
117.0,114.421104,2.5788956
162.9,175.16022,-12.260223
50.0,51.670357,-1.6703568
90.0,106.7913,-16.791298
95.0,100.412025,-5.4120255
95.0,100.412025,-5.4120255
64.9,66.151695,-1.2516937
160.0,152.95924,7.040756
166.5,149.95096,16.549042
79.2,82.67025,-3.470253
120.6,131.93655,-11.3365555
85.0,92.61675,-7.6167526
115.0,120.07638,-5.076378
96.9,94.733345,2.1666565
62.0,64.72538,-2.72538
115.0,108.21375,6.7862473
80.0,80.65521,-0.6552124
87.0,89.45745,-2.4574509
66.0,76.22831,-10.22831
121.28,128.24757,-6.967575
149.7,153.60954,-3.909546
142.8,147.56924,-4.7692413
159.0,160.87979,-1.8797913
93.0,87.45357,5.5464325
85.0,76.44623,8.553772
65.0,67.273865,-2.2738647
70.0,66.9435,3.0565033
170.0,157.53502,12.464981
123.75,130.92026,-7.1702576
108.0,144.36942,-36.369415
274.0,245.75204,28.247955
162.0,164.1811,-2.1811066
110.0,109.3285,0.67150116
136.8,155.22137,-18.421371
81.0,77.37061,3.629387
90.0,90.51775,-0.5177536
242.1,256.25067,-14.150665
165.15,158.8346,6.315399
64.42,82.95656,-18.53656
48.0,56.202415,-8.202415
119.0,163.90599,-44.90599
129.0,120.096535,8.903465
150.0,161.41403,-11.414032
265.0,230.29239,34.70761
63.4,71.39875,-7.998749
75.6,96.771385,-21.171387
183.0,171.40837,11.591629
139.99,127.519035,12.47097
62.0,64.66034,-2.6603394
77.76,88.5149,-10.754898
46.98,58.00347,-11.023472
73.15,102.74088,-29.590881
130.0,126.814674,3.1853256
100.0,99.246086,0.7539139
89.0,95.735725,-6.7357254
81.0,74.06858,6.9314194
85.0,84.74584,0.25415802
95.0,82.85166,12.148338
130.0,123.21508,6.7849197
74.8,90.41036,-15.610359
31.2,29.975304,1.2246971
30.0,37.939903,-7.9399033
129.0,122.38496,6.6150436
38.0,42.32704,-4.3270416
80.75,87.397064,-6.647064
183.0,181.32205,1.677948
126.0,121.14355,4.856453
211.0,149.89647,61.10353
132.25,132.84875,-0.5987549
101.5,106.38569,-4.885689
94.5,104.60215,-10.10215
115.25,137.07687,-21.826874
200.7,203.43462,-2.7346191
99.0,124.146866,-25.146866
128.7,139.82874,-11.128738
126.0,133.20587,-7.2058716
308.0,251.65442,56.34558
48.8,74.20194,-25.401943
198.0,184.39471,13.605286
138.6,127.17031,11.429695
60.0,63.93466,-3.9346619
58.0,46.150047,11.849953
167.4,182.8131,-15.413101
135.0,125.881065,9.118935
85.0,89.87015,-4.8701477
98.0,128.20236,-30.202362
232.0,210.40985,21.590149
78.3,74.1867,4.113304
126.0,137.17432,-11.174316
75.0,108.89008,-33.890083
62.0,63.769417,-1.7694168
95.0,102.81302,-7.813019
62.0,63.8235,-1.8235016
60.0,64.32591,-4.3259125
126.9,120.665,6.2350006
132.3,132.69072,-0.39071655
120.0,112.91569,7.0843124
180.0,199.05331,-19.053314
144.67,147.99515,-3.3251495
79.2,74.0089,5.1910934
62.0,64.58006,-2.5800629
87.0,95.972084,-8.972084
86.4,112.93173,-26.53173
109.0,110.11759,-1.1175919
76.58,98.574234,-21.994232
99.0,110.915596,-11.915596
96.3,103.045494,-6.745491
163.8,173.03554,-9.235535
96.0,106.61791,-10.617912
130.13,158.79405,-28.664047
108.0,112.30716,-4.3071594
135.0,126.80866,8.191338
78.18,90.19575,-12.015747
86.75,106.127464,-19.377464
90.0,97.4296,-7.4296036
100.0,140.71135,-40.71135
92.1,106.42739,-14.327393
135.0,115.67696,19.323036
113.64,146.26074,-32.620743
96.9,125.03561,-28.135605
79.2,76.38147,2.8185272
99.0,129.42128,-30.42128
156.0,145.22693,10.773071
119.0,115.744804,3.2551956
94.5,108.33955,-13.839546
89.0,100.30882,-11.308823
230.0,217.40411,12.595886
231.0,221.5234,9.476593
74.0,94.42372,-20.423721
177.33,92.78637,84.54363
65.0,67.04614,-2.0461426
75.0,71.68542,3.3145828
184.0,153.80707,30.192932
108.0,102.75442,5.2455826
89.17,88.8041,0.36589813
115.0,115.49302,-0.4930191
130.5,135.95032,-5.4503174
51.4,63.430435,-12.030434
76.5,87.11272,-10.612717
90.0,97.13408,-7.134079
92.0,96.40281,-4.402809
64.8,66.07361,-1.2736053
101.07,93.994545,7.0754547
135.0,113.89562,21.104378
59.5,67.62219,-8.122192
106.0,95.29803,10.701973
173.25,168.58488,4.6651154
56.0,55.101715,0.8982849
65.0,66.34139,-1.3413925
65.0,58.00564,6.994362
140.0,142.77667,-2.7766724
120.0,84.57755,35.422447
90.0,94.751,-4.7509995
63.75,76.10492,-12.354919
166.14,158.97365,7.1663513
138.55,133.59067,4.9593353
108.9,110.4425,-1.5424957
100.0,107.9463,-7.9462967
120.0,121.07227,-1.0722733
37.0,40.445534,-3.4455338
117.0,132.32832,-15.328323
35.0,38.306725,-3.3067245
152.38,132.82823,19.551773
134.0,116.171394,17.828606
72.0,144.14494,-72.14494
74.8,75.44918,-0.64917755
65.0,78.20249,-13.202492
66.5,61.0326,5.4673996
75.0,91.40895,-16.40895
62.0,63.858612,-1.8586121
173.0,127.96825,45.031754
120.0,121.10122,-1.1012192
112.59,108.349144,4.2408524
130.0,132.03143,-2.031433
133.46,125.62736,7.832649
42.0,42.587273,-0.58727264
260.0,183.7455,76.2545
140.4,135.81339,4.586609
71.1,80.577385,-9.477386
76.8,64.26758,12.532425
156.0,122.581726,33.418274
44.1,50.536514,-6.436516
66.0,77.144005,-11.144005
185.0,117.96681,67.03319
90.0,86.21886,3.7811432
45.0,50.028473,-5.028473
80.0,89.86566,-9.865662
71.33,77.711235,-6.381233
126.0,119.73336,6.2666397
89.0,82.61569,6.384308
60.0,54.885803,5.114197
62.0,64.30486,-2.304863
35.0,45.82155,-10.821548
39.0,36.872948,2.1270523
95.5,101.0451,-5.5450974
108.67,98.86489,9.805107
101.5,106.5548,-5.054802
90.0,95.48086,-5.480858
70.0,68.167725,1.8322754
112.5,102.71215,9.787849
6.0,109.3285,-103.3285
87.2,68.42584,18.774155
19.35,36.2492,-16.899199
94.5,108.53195,-14.031952
56.7,67.295135,-10.595135
62.8,64.34779,-1.5477943
159.74,106.71299,53.027016
176.0,156.51743,19.482574
90.0,97.17568,-7.175682
170.0,167.27852,2.7214813
124.0,133.67783,-9.677826
69.0,65.17031,3.829689
65.0,64.52761,0.47238922
102.5,89.73738,12.762619
85.5,63.386795,22.113205
47.0,51.9637,-4.9636993
190.0,168.0841,21.915894
175.0,172.21924,2.7807617
130.5,116.84207,13.657928
130.0,133.91043,-3.910431
65.0,70.4011,-5.4011
108.0,85.55122,22.448776
147.9,156.5038,-8.603806
90.95,95.74146,-4.7914658
171.0,189.62395,-18.623947
210.0,191.63675,18.36325
89.1,107.457146,-18.357147
104.0,101.34742,2.6525803
63.0,59.788963,3.2110367
150.0,138.21063,11.789368
126.0,114.499825,11.500175
62.0,63.769417,-1.7694168
190.0,190.67487,-0.6748657
34.56,51.47999,-16.919987
82.0,88.67228,-6.6722794
121.35,134.1272,-12.777199
135.0,125.881065,9.118935
47.0,41.551956,5.448044
75.0,87.78759,-12.78759
140.0,115.77972,24.220284
75.0,75.81011,-0.810112
109.33,105.633286,3.6967163
40.0,35.42309,4.576908
110.75,101.89388,8.856117
144.0,130.51848,13.481522
102.3,111.84144,-9.541435
64.8,68.13161,-3.331604
138.0,137.1268,0.87319946
68.0,73.9782,-5.978203
73.0,104.317505,-31.317505
76.0,83.98022,-7.980217
259.43,236.41797,23.012024
54.2,56.358208,-2.158207
76.0,84.73374,-8.733742
71.0,81.910934,-10.910934
129.0,125.442635,3.5573654
81.9,91.27419,-9.374191
92.0,119.24793,-27.247932
180.0,170.04558,9.954422
138.29,169.14178,-30.851791
65.0,64.66034,0.33966064
85.0,92.783875,-7.7838745
150.0,162.56195,-12.561951
124.58,141.09879,-16.518784
96.0,94.74691,1.2530899
172.0,158.86356,13.136444
144.0,165.71193,-21.71193
117.0,108.54536,8.454643
62.0,64.83301,-2.8330078
130.0,126.814674,3.1853256
78.3,74.1867,4.113304
100.0,104.97783,-4.977829
37.0,34.74527,2.2547302
93.6,97.25779,-3.6577911
66.6,88.50207,-21.90207
130.5,130.63464,-0.13464355
90.0,96.220215,-6.220215
170.0,169.15117,0.8488312
170.0,157.57751,12.422485
330.57,260.78146,69.78854
139.0,147.97688,-8.976883
95.74,117.59738,-21.857384
83.9,81.59352,2.3064804
58.0,51.343597,6.6564026
164.0,155.49399,8.506012
153.42,106.31845,47.101547
97.0,125.652275,-28.652275
103.5,121.0678,-17.567802
65.0,85.32357,-20.32357
176.4,167.65134,8.748657
8.0,93.74172,-85.74172
126.67,131.4986,-4.828598
36.25,46.276855,-10.026855
32.83,32.752403,0.07759857
165.0,159.19867,5.8013306
62.0,63.23648,-1.2364807
67.83,77.91038,-10.080376
53.97,74.14321,-20.17321
85.0,87.83607,-2.8360672
55.0,75.18653,-20.186531
110.0,106.36601,3.6339874
62.8,65.9042,-3.1041985
75.0,80.481926,-5.481926
62.0,67.9081,-5.9080963
130.0,125.98025,4.0197525
78.15,95.36417,-17.214165
164.1,184.35504,-20.255035
163.0,112.69796,50.30204
120.0,108.23116,11.768837
180.47,228.02151,-47.551514
105.3,107.726295,-2.4262924
139.0,129.29507,9.704926
34.0,41.587234,-7.5872345
120.0,126.74457,-6.744568
36.0,35.455765,0.5442352
95.0,109.578636,-14.578636
95.0,125.08314,-30.083138
98.1,103.68537,-5.585373
106.67,111.770996,-5.100998
138.67,119.992714,18.677284
130.5,141.06717,-10.567169
135.27,134.57838,0.6916199
107.92,116.4457,-8.525703
125.0,130.64243,-5.6424255
207.0,199.07245,7.9275513
62.0,64.83301,-2.8330078
65.0,70.78544,-5.7854385
80.1,85.47277,-5.372772
70.0,66.06494,3.9350586
38.0,36.096092,1.9039078
111.0,105.57961,5.4203873
67.5,73.537125,-6.0371246
145.1,124.85726,20.242744
99.45,105.42695,-5.9769516
125.1,119.76672,5.333275
91.8,96.934456,-5.134453
120.0,116.09783,3.9021683
88.83,92.20565,-3.3756485
48.0,43.44409,4.555908
87.0,102.46368,-15.463676
146.7,155.1966,-8.496597
87.0,84.72906,2.2709427
98.82,116.14764,-17.327637
109.0,110.31028,-1.3102798
90.0,97.11503,-7.1150284
91.06,98.57752,-7.5175247
98.67,71.44249,27.227509
99.0,103.61193,-4.611931
180.0,149.17389,30.82611
96.0,79.033165,16.966835
76.0,72.350426,3.6495743
89.0,124.17688,-35.17688
184.5,215.76328,-31.263275
174.0,176.65948,-2.6594849
222.0,194.00943,27.99057
80.1,98.48377,-18.383774
120.0,125.93769,-5.9376907
118.8,132.91539,-14.115387
98.0,107.52306,-9.523064
246.0,232.04826,13.951736
88.56,151.98238,-63.42238
74.8,78.873505,-4.0735016
57.0,44.664085,12.335915
41.76,113.33541,-71.57541
72.42,110.083786,-37.663788
67.15,67.75471,-0.6047058
90.0,91.977394,-1.9773941
48.0,42.266724,5.7332764
35.15,47.916695,-12.766693
111.0,112.69348,-1.6934814
88.2,83.09056,5.109436
65.0,73.59962,-8.599617
85.67,85.133575,0.5364227
106.0,103.16284,2.8371582
89.25,109.90597,-20.655968
222.0,203.78482,18.21518
120.75,104.34643,16.403572
66.0,97.86653,-31.866531
96.9,97.22787,-0.3278656
65.67,72.43493,-6.7649307
40.0,46.52395,-6.5239487
130.01,132.00276,-1.9927673
92.63,92.09716,0.5328369
100.62,114.9898,-14.369797
62.8,65.9042,-3.1041985
85.0,92.783875,-7.7838745
124.1,127.132744,-3.0327454
80.75,109.889336,-29.139336
55.8,66.1593,-10.3593025
195.33,192.73587,2.5941315
72.0,81.27555,-9.275551
123.6,178.91252,-55.312523
126.9,119.766884,7.1331177
108.0,59.312828,48.687172
139.0,135.12233,3.8776703
133.2,157.30096,-24.100967
68.0,71.21544,-3.2154388
46.0,71.613556,-25.613556
85.67,77.075066,8.594933
95.0,130.06262,-35.062622
157.85,185.26486,-27.414856
66.0,50.81565,15.184349
55.0,64.14883,-9.148827
125.1,132.93123,-7.83123
85.67,87.02424,-1.3542404
71.0,77.459885,-6.4598846
238.0,265.90414,-27.904144
60.0,96.85537,-36.85537
130.9,129.7892,1.1107941
53.97,70.15114,-16.181137
84.0,88.81155,-4.8115463
100.8,113.00419,-12.2041855
70.2,84.7813,-14.581306
94.8,135.68765,-40.88765
125.51,128.6756,-3.165596
93.6,94.11857,-0.51856995
70.0,78.85526,-8.855263
90.95,101.89376,-10.943764
34.56,43.092262,-8.532261
93.33,81.496666,11.833336
87.3,87.95844,-0.65843964
74.8,90.32366,-15.523659
85.0,92.783875,-7.7838745
96.67,77.17177,19.49823
216.67,198.71915,17.950851
61.0,63.28971,-2.289711
156.6,140.72537,15.874634
121.33,111.72878,9.601219
123.5,117.122734,6.377266
81.88,86.82105,-4.9410553
184.0,157.21147,26.788528
270.0,229.47707,40.522934
110.7,97.39225,13.307747
84.0,101.1008,-17.1008
76.0,67.871895,8.128105
119.0,112.0603,6.9396973
60.0,68.71716,-8.717163
85.67,87.02424,-1.3542404
166.0,131.21327,34.786728
104.0,116.13244,-12.132439
102.6,105.701805,-3.1018066
107.1,109.329865,-2.229866
62.0,63.557373,-1.557373
75.0,74.93939,0.06060791
74.8,86.08022,-11.28022
54.99,54.78866,0.20134354
108.8,108.54399,0.25601196
80.75,95.688515,-14.938515
49.0,43.30744,5.6925583
67.5,98.391975,-30.891975
78.0,82.510414,-4.510414
121.5,125.70255,-4.202553
65.0,70.38914,-5.3891373
187.25,195.60931,-8.359314
46.51,77.44035,-30.930355
62.0,63.996216,-1.9962158
91.0,90.50537,0.4946289
106.2,116.34684,-10.146843
38.0,37.996925,0.003074646
89.1,97.422646,-8.322647
40.0,41.224396,-1.2243958
127.8,161.43808,-33.638077
91.0,90.50537,0.4946289
68.0,73.03701,-5.03701
91.2,104.16209,-12.96209
95.0,100.412025,-5.4120255
179.0,192.81131,-13.81131
130.0,135.34158,-5.3415833
129.0,113.62958,15.370422
58.68,79.624374,-20.944374
89.1,99.24593,-10.145935
81.0,92.72498,-11.724983
131.75,154.06909,-22.319092
80.75,105.51283,-24.762833
37.4,69.31016,-31.910156
119.0,109.18027,9.819733
129.0,123.074394,5.925606
167.0,184.35504,-17.355042
60.3,78.658226,-18.358227
184.0,151.14417,32.855835
107.0,111.08027,-4.080269
167.18,166.18391,0.9960785
95.0,112.771706,-17.771706
145.5,115.388664,30.111336
35.0,38.40435,-3.4043503
62.0,64.11113,-2.1111298
36.0,37.470158,-1.4701576
48.0,54.10852,-6.1085205
88.0,88.65308,-0.6530838
88.2,79.63131,8.568687
101.5,106.36251,-4.8625107
75.0,90.725136,-15.725136
62.0,64.72538,-2.72538
41.4,38.067833,3.3321686
62.0,64.99774,-2.9977417
144.0,142.29536,1.7046356
48.0,42.82215,5.177849
166.25,138.10373,28.14627
166.33,153.61467,12.715332
170.0,168.99017,1.0098267
80.75,90.48135,-9.731354
36.0,35.947823,0.05217743
116.45,123.04264,-6.5926437
209.71,195.14317,14.5668335
93.08,108.974556,-15.894554
94.24,102.05498,-7.8149796
74.8,75.39322,-0.59321594
72.0,99.27293,-27.272926
76.0,78.59815,-2.5981522
76.0,83.18482,-7.184822
79.2,98.06547,-18.86547
140.4,115.82058,24.579414
99.0,102.92879,-3.9287872
30.0,32.980797,-2.9807968
166.67,190.24661,-23.576614
71.25,171.59671,-100.34671
105.0,110.48927,-5.489273
72.5,58.400253,14.099747
99.0,107.99626,-8.996262
90.0,126.14315,-36.14315
177.41,130.1178,47.292206
68.07,106.307846,-38.237846
62.8,63.721596,-0.9215965
101.5,111.36622,-9.866219
90.0,99.8368,-9.8368
108.0,107.14219,0.857811
73.0,84.15037,-11.150368
27.5,58.617928,-31.117928
135.0,110.981186,24.018814
55.96,77.3458,-21.385803
36.0,38.284073,-2.2840729
75.0,80.23828,-5.2382812
27.0,37.48056,-10.48056
40.05,38.80491,1.2450905
75.0,74.64491,0.35508728
99.0,107.63604,-8.63604
68.0,77.224144,-9.224144
170.0,165.09543,4.9045715
116.56,117.59264,-1.0326462
179.1,188.99605,-9.896042
81.0,86.072525,-5.072525
48.0,43.89147,4.108528
90.3,88.613014,1.6869888
85.67,80.36581,5.3041916
75.0,81.33629,-6.3362885
98.0,99.28875,-1.2887497
112.56,107.84086,4.719139
109.0,111.36622,-2.3662186
99.0,92.75529,6.244713
315.0,278.88397,36.116028
62.0,64.30943,-2.309433
25.0,29.761086,-4.7610855
108.0,109.562454,-1.5624542
210.6,196.53484,14.06517
144.9,139.70842,5.191574
76.5,92.128075,-15.628075
144.0,137.84415,6.1558533
75.0,77.10087,-2.1008682
99.0,109.09139,-10.0913925
115.2,120.91767,-5.7176743
156.54,175.89331,-19.353317
105.0,122.40061,-17.400612
109.1,105.66465,3.4353485
189.0,183.97968,5.0203247
110.0,108.59469,1.4053116
127.8,101.17286,26.627144
60.0,64.20304,-4.203041
101.5,104.49417,-2.9941711
203.02,186.21307,16.80693
223.2,199.19913,24.00087
170.0,163.17926,6.8207397
61.5,51.125725,10.374275
265.0,239.53694,25.463058
101.0,99.88259,1.1174088
109.8,101.101395,8.698608
67.5,76.19595,-8.695953
73.1,95.12048,-22.020485
79.48,90.29247,-10.8124695
73.5,58.01223,15.48777
27.0,39.652336,-12.652336
79.0,78.08021,0.9197922
55.0,59.672646,-4.6726456
249.63,213.36285,36.26715
214.76,241.75711,-26.997116
104.0,108.21578,-4.215782
112.5,113.42675,-0.9267502
32.0,32.23986,-0.23986053
80.75,86.478676,-5.728676
152.1,164.2997,-12.199692
107.1,84.90484,22.19516
90.0,97.11503,-7.1150284
175.0,163.41316,11.586838
90.95,91.128586,-0.17858887
70.0,66.73438,3.2656174
137.9,139.17584,-1.2758484
260.5,235.04927,25.45073
120.0,121.10122,-1.1012192
136.0,135.02544,0.9745636
73.15,109.12208,-35.972076
85.0,94.10055,-9.100548
124.0,126.49027,-2.4902725
32.71,64.898056,-32.188057
35.0,37.77172,-2.771721
37.83,67.89853,-30.068527
90.0,65.20665,24.79335
80.85,86.67285,-5.822853
175.0,162.31982,12.680176
72.0,90.92597,-18.925972
79.2,88.57517,-9.375175
76.0,65.53841,10.461594
106.85,102.671585,4.1784134
65.0,75.9903,-10.990303
149.0,112.90214,36.097862
69.0,76.1459,-7.145897
110.0,120.14684,-10.146843
214.67,196.72748,17.94252
62.0,62.667023,-0.6670227
77.35,85.796486,-8.446487
315.0,266.08,48.920013
67.5,82.49101,-14.991013
139.0,151.25534,-12.255341
48.0,47.892387,0.10761261
109.0,110.97796,-1.9779587
95.0,96.09196,-1.0919571
105.0,105.61383,-0.61383057
106.0,107.830666,-1.8306656
87.5,85.406685,2.0933151
85.0,92.40035,-7.4003525
140.0,155.86908,-15.86908
90.0,100.94728,-10.947281
115.0,116.104034,-1.1040344
111.0,111.14251,-0.14250946
60.0,93.50555,-33.505547
94.0,161.82083,-67.82083
75.0,78.45272,-3.4527206
115.0,111.002556,3.9974442
105.0,95.034386,9.965614
62.0,64.1784,-2.1783981
80.75,104.03312,-23.28312
140.4,135.3201,5.079895
110.0,116.96979,-6.9697876
62.0,64.83301,-2.8330078
173.5,158.73694,14.763062
126.0,97.156,28.844002
54.5,71.58271,-17.08271
195.0,179.34753,15.652466
73.0,104.317505,-31.317505
46.0,43.357506,2.6424942
281.0,239.44185,41.55815
85.0,92.37435,-7.3743515
120.0,114.3733,5.6267014
94.0,124.15131,-30.151314
68.95,67.28991,1.6600876
86.49,89.8479,-3.3579025
90.9,90.8576,0.042404175
160.1,122.05244,38.04757
80.0,80.573395,-0.5733948
105.0,115.68558,-10.685577
98.32,115.2929,-16.9729
139.5,159.21802,-19.718018
42.0,36.828888,5.171112
139.99,129.94095,10.049057
159.0,94.23452,64.76548
248.0,273.3782,-25.378204
73.0,84.66763,-11.667633
102.93,103.33378,-0.40377808
110.0,122.00436,-12.004356
78.3,86.438866,-8.138863
55.0,53.212006,1.7879944
95.0,102.19003,-7.190033
50.0,42.54606,7.4539413
134.85,124.6934,10.156609
73.95,83.90608,-9.956085
153.0,155.99669,-2.9966888
191.0,197.19849,-6.1984863
60.06,53.63565,6.4243507
222.5,209.304,13.195999
108.0,97.40235,10.597649
209.58,252.70178,-43.12178
111.83,110.837715,0.9922867
95.0,116.7783,-21.778297
48.0,41.32348,6.6765213
57.0,86.130714,-29.130714
75.0,76.40112,-1.401123
113.75,146.92822,-33.178223
96.9,123.77696,-26.87696
127.2,177.21992,-50.019928
146.1,122.27456,23.825447
118.8,134.96716,-16.16716
257.75,218.24191,39.508087
87.78,101.516914,-13.736916
62.0,62.942673,-0.9426727
91.8,98.9275,-7.127495
66.0,58.652786,7.3472137
97.71,108.5447,-10.834702
126.0,126.01241,-0.012413025
65.0,69.71403,-4.7140274
79.2,79.927574,-0.7275772
93.0,142.58298,-49.582977
53.0,44.772026,8.227974
76.0,84.73374,-8.733742
107.41,124.281715,-16.871712
66.0,66.54711,-0.5471115
62.0,64.014,-2.014
120.0,122.36131,-2.3613129
174.0,186.67506,-12.675064
72.75,79.99972,-7.2497177
60.75,109.37229,-48.62229
37.0,46.906677,-9.906677
60.0,64.62774,-4.627739
150.45,145.11292,5.337082
185.0,176.10895,8.891052
74.8,83.56757,-8.7675705
139.5,133.0603,6.4396973
200.0,168.132,31.867996
53.87,77.755226,-23.885227
169.2,148.59785,20.602142
77.0,78.44879,-1.4487915
96.0,103.022194,-7.022194
117.0,114.64489,2.3551102
124.0,126.49027,-2.4902725
89.0,110.6238,-21.623802
292.0,265.5009,26.499115
105.3,107.33445,-2.0344467
144.67,132.64511,12.024887
120.0,121.06431,-1.0643082
152.1,154.17313,-2.07312
88.0,83.63236,4.3676376
160.0,147.27707,12.722931
81.0,91.30544,-10.305443
166.5,175.43661,-8.936615
126.9,123.48708,3.412918
65.0,68.45927,-3.4592667
90.0,98.486565,-8.486565
80.1,98.60147,-18.501472
123.5,111.326485,12.173515
12.0,65.360245,-53.360245
