Actual,Predicted,Error
0.0,119.8682,-119.8682
161.0,76.57834,84.42166
127.8,82.20477,45.59523
101.0,51.609093,49.390907
105.0,54.99002,50.00998
88.0,2.690652,85.30935
101.0,52.093445,48.906555
67.5,2.1630373,65.33696
88.0,2.6334367,85.36656
88.0,2.6856318,85.31437
79.2,2.7510252,76.448975
67.5,3.0045068,64.49549
176.33,83.67281,92.65719
89.89,67.13859,22.751411
104.0,46.40168,57.59832
73.95,31.736113,42.213882
105.4,75.00507,30.394928
67.81,6.124246,61.685753
133.6,113.5921,20.007904
88.0,2.6426396,85.35736
88.0,43.052956,44.947044
126.0,73.403725,52.596275
119.0,75.48194,43.51806
88.4,53.57189,34.82811
96.9,56.98891,39.91109
68.0,2.0985265,65.901474
88.0,1.9251866,86.074814
79.2,2.6586757,76.54132
108.0,2.5952988,105.4047
67.5,2.4374921,65.06251
106.0,54.831985,51.168015
96.9,59.820545,37.079456
130.9,76.36959,54.530403
75.0,33.4959,41.5041
75.0,33.4959,41.5041
75.0,33.4959,41.5041
75.0,33.4959,41.5041
75.0,33.4959,41.5041
75.0,33.4959,41.5041
103.7,58.87519,44.824806
88.0,55.942192,32.057808
74.8,296.0259,-221.2259
93.6,48.75464,44.84536
124.0,64.02167,59.978333
98.0,4.688699,93.3113
86.7,57.51507,29.184925
86.7,57.51507,29.184925
74.8,80.826,-6.0259933
85.0,47.94539,37.05461
85.0,38.483128,46.516872
74.8,67.9889,6.811104
74.8,57.692787,17.107216
98.0,51.336117,46.663883
0.0,0.7334733,-0.7334733
118.0,71.16596,46.834038
124.2,75.1652,49.034798
98.0,4.9628553,93.03715
88.0,3.4411447,84.55885
138.6,94.7566,43.843407
74.8,45.825874,28.974129
63.75,76.93205,-13.182053
63.75,76.93205,-13.182053
51.4,39.285164,12.114838
51.4,39.285164,12.114838
62.8,50.85065,11.949348
62.8,50.85065,11.949348
79.2,2.8735425,76.326454
62.8,50.85065,11.949348
62.8,50.85065,11.949348
62.8,50.85065,11.949348
62.8,50.85065,11.949348
93.6,48.817577,44.78242
62.8,50.85065,11.949348
62.8,50.85065,11.949348
62.8,50.85065,11.949348
62.8,50.85065,11.949348
62.8,50.85065,11.949348
62.8,50.85065,11.949348
62.8,50.85065,11.949348
62.8,50.85065,11.949348
62.8,50.85065,11.949348
109.8,52.596542,57.20346
79.2,3.9312196,75.268776
87.3,70.70135,16.598656
79.2,46.957016,32.24298
79.2,3.9312196,75.268776
79.2,47.608402,31.591595
87.3,70.70135,16.598656
79.2,47.608402,31.591595
66.3,207.92502,-141.62502
66.3,207.92502,-141.62502
130.9,76.57383,54.326164
66.3,207.92502,-141.62502
66.3,207.92502,-141.62502
66.3,207.92502,-141.62502
104.55,80.40456,24.145447
74.8,77.13595,-2.3359451
74.8,4.407258,70.392746
74.8,5.5242205,69.27578
92.31,35.13327,57.176727
63.75,87.13991,-23.389908
104.0,58.533234,45.466766
63.75,87.13991,-23.389908
78.0,2.5542634,75.44574
63.75,87.13991,-23.389908
104.0,64.29252,39.70748
120.49,68.03418,52.45582
122.4,57.79961,64.60039
78.0,45.587425,32.412575
88.0,4.6441774,83.35582
78.0,2.4244695,75.57553
79.2,2.7686307,76.431366
78.0,45.587425,32.412575
78.0,2.4244695,75.57553
154.0,75.42723,78.57277
104.0,64.29252,39.70748
67.5,2.787002,64.713
79.2,5.3919644,73.80803
79.2,5.3919644,73.80803
79.2,5.3919644,73.80803
103.5,50.488384,53.011616
79.2,5.3919644,73.80803
79.2,2.8932621,76.30673
79.2,2.8932621,76.30673
103.5,50.488384,53.011616
78.0,207.30669,-129.30669
78.0,207.30669,-129.30669
103.5,50.488384,53.011616
79.2,5.3919644,73.80803
79.2,5.3919644,73.80803
78.0,207.30669,-129.30669
103.5,50.488384,53.011616
103.5,50.488384,53.011616
79.2,4.705264,74.494736
103.5,50.488384,53.011616
79.2,5.180278,74.01972
78.0,207.30669,-129.30669
79.2,2.8932621,76.30673
79.2,5.3919644,73.80803
79.2,5.3919644,73.80803
103.5,50.488384,53.011616
79.2,5.3919644,73.80803
79.2,5.3919644,73.80803
79.2,2.8932621,76.30673
67.32,3.4172537,63.902744
63.75,3.1309173,60.619083
147.9,83.84734,64.05265
88.0,11.372583,76.62742
103.5,50.488384,53.011616
78.0,207.30669,-129.30669
103.5,50.488384,53.011616
103.5,50.488384,53.011616
119.0,62.734467,56.265533
82.72,4.705927,78.01408
74.8,3.762348,71.03766
78.0,3.1823285,74.81767
87.78,50.909122,36.870876
104.0,65.996864,38.003136
88.0,3.0834987,84.916504
140.0,73.34707,66.65293
81.6,73.216255,8.383743
74.8,8.164419,66.63558
78.0,5.0827093,72.91729
130.9,69.90418,60.99581
85.0,49.00545,35.99455
119.0,77.80464,41.19536
73.95,36.038223,37.911774
122.45,55.57876,66.87124
74.8,4.1655927,70.63441
109.8,48.63099,61.169014
79.2,51.795425,27.404572
90.0,45.747047,44.252953
148.39,80.906334,67.483665
79.5,51.723515,27.776485
88.4,48.262527,40.137474
88.4,67.19637,21.203629
156.6,75.2597,81.34031
156.6,75.60337,80.996635
88.0,63.553978,24.446022
231.0,110.06398,120.93602
79.2,3.888599,75.3114
75.0,36.296654,38.703346
86.0,48.32437,37.67563
106.0,50.53011,55.46989
140.0,61.600685,78.399315
88.4,60.452374,27.947628
140.0,61.600685,78.399315
119.0,76.613495,42.386505
74.8,3.7623298,71.037674
74.8,5.5220833,69.27792
74.8,5.5220833,69.27792
88.4,64.67567,23.724335
67.32,66.01695,1.3030472
67.32,66.01695,1.3030472
105.4,52.003914,53.396088
133.11,121.31265,11.797348
93.6,47.46058,46.13942
93.6,81.04377,12.556229
93.6,81.04377,12.556229
78.0,2.8873086,75.11269
67.58,7.334581,60.245422
83.73,39.128532,44.60147
74.8,46.937225,27.862778
88.4,39.743576,48.656425
88.4,41.88817,46.511833
94.5,54.439743,40.060257
79.2,3.1361523,76.06384
93.6,63.78703,29.81297
73.95,82.2913,-8.341301
73.95,52.5328,21.417198
120.7,42.315243,78.38475
102.72,78.5093,24.210701
120.7,82.719,37.980995
104.55,84.71206,19.837944
79.92,67.47082,12.449181
88.4,45.24849,43.151512
88.4,45.672005,42.727997
82.88,62.56506,20.314938
88.4,45.672005,42.727997
102.72,78.5093,24.210701
88.4,34.43101,53.96899
120.7,82.719,37.980995
122.0,43.63645,78.36355
86.4,42.00451,44.395493
79.2,11.917475,67.282524
51.4,38.322067,13.077934
51.4,38.322067,13.077934
122.0,72.672386,49.327614
62.8,48.9438,13.856197
62.8,48.9438,13.856197
62.8,48.9438,13.856197
62.8,48.9438,13.856197
62.8,48.9438,13.856197
62.8,48.9438,13.856197
62.8,48.9438,13.856197
62.8,48.9438,13.856197
80.0,2.9519207,77.04808
62.8,48.9438,13.856197
62.8,48.9438,13.856197
62.8,48.9438,13.856197
109.8,64.461655,45.33835
62.8,48.9438,13.856197
62.8,48.9438,13.856197
62.8,48.9438,13.856197
79.2,3.7965162,75.40348
62.8,48.9438,13.856197
88.0,2.9194958,85.080505
84.67,63.488308,21.18169
80.0,3.8775816,76.12242
88.4,38.835556,49.564445
74.8,7.126407,67.6736
74.8,7.126407,67.6736
74.8,45.762043,29.03796
119.0,85.48765,33.512352
74.8,56.36294,18.437061
67.25,126.26156,-59.01156
67.26,126.16805,-58.90805
96.9,53.59575,43.304253
70.88,58.651024,12.228973
88.4,44.741653,43.658348
117.45,84.648605,32.80139
74.8,3.7361593,71.06384
74.8,5.072446,69.727554
79.2,4.182059,75.01794
104.0,59.334343,44.665657
93.6,49.29954,44.300457
156.6,75.03545,81.56455
156.6,75.16591,81.4341
93.6,56.371567,37.22843
69.5,128.406,-58.906006
111.88,76.26992,35.610077
103.5,83.80697,19.693031
120.88,76.26992,44.610077
78.55,127.67572,-49.125717
104.0,53.70464,50.29536
119.0,84.71613,34.283867
130.9,58.64764,72.25235
74.8,4.716534,70.083466
156.6,113.89651,42.7035
119.0,71.679184,47.320816
74.8,4.716534,70.083466
119.0,84.71613,34.283867
74.8,5.347258,69.45274
84.32,60.722206,23.597794
74.44,49.12657,25.31343
63.75,41.097668,22.652332
73.95,53.886467,20.06353
77.73,52.56925,25.160755
93.03,81.70107,11.328926
85.85,73.58692,12.263077
77.69,43.147636,34.542366
117.64,110.08581,7.5541916
136.8,82.1509,54.6491
79.2,2.1487203,77.05128
109.8,44.357952,65.44205
96.0,50.58232,45.41768
121.75,5.232136,116.51787
102.6,62.008156,40.591843
127.8,78.50675,49.29325
79.2,3.9620607,75.23794
96.0,57.207623,38.792377
138.6,78.412704,60.1873
93.6,73.298164,20.301834
78.3,56.645073,21.65493
80.0,44.09418,35.90582
88.4,48.676323,39.72368
97.0,4.503771,92.49623
75.65,15.564278,60.085724
128.52,76.541405,51.9786
119.0,69.46606,49.533943
80.61,4.462355,76.147644
130.05,95.09762,34.952385
77.44,56.95236,20.487644
146.2,92.79017,53.40983
140.0,78.072014,61.927986
80.0,2.5462043,77.4538
152.0,118.79497,33.205032
88.0,6.8362865,81.16371
93.6,47.509552,46.090446
95.2,67.84561,27.354385
113.78,47.137222,66.64278
196.35,151.50403,44.845978
95.2,67.84561,27.354385
66.58,3.7116122,62.86839
107.38,85.20065,22.179344
68.61,7.3552604,61.25474
78.81,42.818817,35.99118
109.23,88.25704,20.972961
68.17,18.730433,49.439568
93.67,76.11284,17.55716
138.0,77.78799,60.212013
103.5,65.284775,38.215225
112.5,70.83355,41.66645
79.2,5.39521,73.80479
174.0,103.89062,70.10938
102.6,72.262184,30.337814
110.34,128.70389,-18.363892
73.95,52.44692,21.503078
97.75,66.8125,30.9375
105.61,70.12261,35.48739
119.0,75.115456,43.884544
127.71,83.97634,43.733658
63.75,4.118983,59.631016
104.55,65.19505,39.35495
104.55,67.20375,37.346252
130.05,88.58309,41.46691
115.6,79.68095,35.919052
91.63,75.40575,16.22425
73.95,51.481396,22.468601
102.0,52.38578,49.61422
88.4,5.227489,83.172516
73.95,52.91465,21.035347
93.39,65.24411,28.14589
54.09,54.339893,-0.24989319
63.75,5.38858,58.36142
156.61,99.45139,57.158607
73.95,52.91465,21.035347
105.61,53.27887,52.33113
138.76,110.71109,28.048904
156.61,76.04671,80.56329
88.4,5.2257786,83.174225
101.34,128.82434,-27.484344
105.61,53.27887,52.33113
104.55,66.54213,38.007874
73.95,52.610706,21.33929
73.95,52.841026,21.10897
137.91,85.30857,52.601433
73.95,52.91465,21.035347
114.25,45.092205,69.15779
91.4,67.13947,24.260529
104.55,65.19505,39.35495
104.55,67.20375,37.346252
105.61,78.118065,27.491936
105.61,75.90493,29.70507
102.0,52.38578,49.61422
92.65,55.578552,37.07145
67.15,4.5613008,62.5887
158.4,85.13038,73.269615
88.74,2.9767714,85.76323
88.74,5.328206,83.41179
102.34,47.422287,54.91771
104.72,49.603096,55.116905
88.74,4.9996777,83.74032
110.84,71.82281,39.01719
163.34,82.66499,80.675
110.22,95.94064,14.279358
79.62,67.26288,12.357124
79.62,45.537666,34.082336
196.07,136.12439,59.945618
69.09,52.61531,16.474686
158.56,78.11854,80.44146
87.31,77.94778,9.362221
158.56,78.11854,80.44146
144.63,87.61434,57.015663
69.09,52.61531,16.474686
68.66,28.922762,39.737244
68.66,28.922762,39.737244
68.66,28.922762,39.737244
68.51,26.494505,42.015495
68.51,26.494505,42.015495
146.59,91.77934,54.810654
65.0,80.041534,-15.041534
88.0,3.7799282,84.22007
111.6,67.93543,43.664566
65.0,80.041534,-15.041534
79.2,4.4871855,74.712814
65.0,80.041534,-15.041534
122.4,93.12581,29.274193
101.55,90.89243,10.65757
98.4,4.061193,94.338806
140.98,97.78534,43.194656
138.3,81.57833,56.721672
84.05,86.6227,-2.5727005
131.13,156.8306,-25.700592
91.8,68.61303,23.186974
114.9,80.18951,34.710495
131.13,156.8306,-25.700592
168.9,141.62207,27.277924
144.5,96.684074,47.815926
136.43,79.88816,56.541832
108.8,56.521236,52.278767
108.8,56.521236,52.278767
79.48,45.209133,34.27087
70.55,5.061211,65.48879
110.78,122.52826,-11.7482605
159.23,125.05304,34.176956
70.0,57.355038,12.644962
101.15,89.134636,12.015366
110.78,91.80208,18.97792
69.29,60.55978,8.730221
58.36,45.888176,12.471825
58.36,49.729782,8.6302185
69.29,58.45838,10.831619
69.29,58.45838,10.831619
69.29,58.45838,10.831619
69.29,58.45838,10.831619
69.29,58.45838,10.831619
58.36,56.096695,2.2633057
12.0,58.82965,-46.82965
69.29,58.45838,10.831619
69.29,58.45838,10.831619
69.58,38.482903,31.0971
58.36,49.696712,8.663288
69.29,58.45838,10.831619
69.29,60.55978,8.730221
113.05,92.99171,20.058296
69.29,58.45838,10.831619
58.36,49.69188,8.668121
69.29,58.45838,10.831619
69.29,58.45838,10.831619
69.29,58.45838,10.831619
69.29,58.45838,10.831619
69.29,58.45838,10.831619
69.29,58.45838,10.831619
78.77,81.13053,-2.3605347
138.0,60.671135,77.328865
79.2,5.898446,73.30155
198.0,115.48211,82.51789
131.4,66.56437,64.835625
120.0,6.504659,113.49534
93.3,52.252117,41.047886
120.7,118.202065,2.4979324
125.8,115.554146,10.245857
125.8,116.23326,9.566742
120.0,6.504659,113.49534
72.25,4.4530525,67.79695
129.58,53.397896,76.182106
95.2,4.3403673,90.85963
72.25,17.174511,55.07549
72.25,4.4530525,67.79695
117.3,62.55221,54.74779
102.85,79.391914,23.458084
125.8,116.23326,9.566742
102.85,71.0643,31.785698
95.2,4.3403673,90.85963
120.7,100.33698,20.363014
76.67,38.836094,37.833904
76.67,38.836094,37.833904
119.0,89.0084,29.9916
76.67,38.836094,37.833904
76.67,38.836094,37.833904
76.67,38.836094,37.833904
76.67,38.836094,37.833904
76.67,38.836094,37.833904
76.67,38.836094,37.833904
76.67,38.836094,37.833904
70.55,8.426558,62.123444
76.67,38.836094,37.833904
76.67,38.836094,37.833904
76.67,38.836094,37.833904
76.67,38.836094,37.833904
81.43,50.792797,30.637203
178.67,91.24198,87.42802
76.67,49.268345,27.401653
76.67,38.836094,37.833904
77.89,72.0662,5.823799
76.67,38.836094,37.833904
76.67,38.836094,37.833904
76.67,38.836094,37.833904
76.67,38.836094,37.833904
98.18,88.78058,9.399422
76.67,38.836094,37.833904
95.56,66.72643,28.833565
80.26,75.4157,4.8442993
69.42,4.1283374,65.291664
148.58,125.34596,23.23404
74.29,125.24854,-50.95854
126.04,69.7745,56.265503
98.11,4.039832,94.07017
148.26,95.20413,53.055862
51.4,40.736687,10.663315
51.4,40.736687,10.663315
148.91,241.03465,-92.12465
62.8,63.41973,-0.6197319
62.8,63.41973,-0.6197319
62.8,63.41973,-0.6197319
62.8,63.41973,-0.6197319
62.8,63.41973,-0.6197319
62.8,63.41973,-0.6197319
62.8,63.41973,-0.6197319
62.8,63.41973,-0.6197319
62.8,63.41973,-0.6197319
62.8,63.41973,-0.6197319
62.8,63.41973,-0.6197319
62.8,63.41973,-0.6197319
62.8,63.41973,-0.6197319
62.8,63.41973,-0.6197319
62.8,63.41973,-0.6197319
107.1,57.92131,49.178688
122.4,48.999046,73.400955
160.2,98.59462,61.605377
79.5,4.1783924,75.32161
79.5,5.53299,73.96701
143.28,64.94568,78.33432
120.0,3.8781495,116.12185
160.2,98.59462,61.605377
143.28,64.94568,78.33432
110.7,154.82965,-44.129654
219.6,68.97873,150.62128
120.0,2.745843,117.25416
79.5,7.7749186,71.72508
115.6,87.92123,27.678772
113.9,104.44969,9.45031
152.1,72.05091,80.049095
128.56,52.082043,76.47795
91.8,4.14175,87.65826
125.8,63.769314,62.03069
274.2,92.45144,181.74857
102.0,5.0977187,96.90228
154.29,54.419853,99.87014
91.8,4.14175,87.65826
83.3,48.77291,34.527092
169.91,46.77263,123.137375
122.91,45.69973,77.21027
150.11,61.91814,88.191864
82.11,63.358902,18.751099
70.0,46.02729,23.97271
71.91,43.204594,28.70541
71.91,5.0756397,66.834366
71.91,6.4931736,65.41683
148.58,87.985176,60.594826
71.91,6.4931736,65.41683
198.88,101.730896,97.14911
125.8,80.809654,44.99035
70.0,46.02729,23.97271
71.91,5.0756397,66.834366
125.8,82.12528,43.67472
82.11,63.358902,18.751099
136.19,97.96786,38.222145
88.4,46.79064,41.60936
92.91,3.9973803,88.91262
114.98,86.78822,28.19178
148.0,80.928055,67.071945
167.4,139.24864,28.151352
131.4,72.983734,58.41626
167.4,139.24864,28.151352
138.0,65.74321,72.25679
148.0,74.84678,73.15322
148.0,206.23819,-58.23819
140.0,202.90887,-62.908875
158.0,75.105,82.895
139.88,74.8705,65.00951
160.78,53.140274,107.639725
200.0,230.04726,-30.047256
1.48,165.44359,-163.9636
120.0,81.15122,38.848778
260.0,81.41201,178.58798
143.38,86.75497,56.62504
112.5,77.29812,35.20188
192.03,49.23374,142.79626
161.67,52.59468,109.07532
148.0,74.67594,73.32406
148.0,100.88449,47.11551
148.0,74.67594,73.32406
80.7,7.3014684,73.39853
145.1,49.707207,95.3928
105.0,50.120316,54.879684
95.0,67.33647,27.663528
80.7,6.8081026,73.89189
113.4,143.85901,-30.459007
95.0,67.33647,27.663528
185.28,91.86879,93.41121
102.0,5.0966287,96.90337
114.75,117.82903,-3.079033
84.15,49.65054,34.499462
114.75,112.746765,2.0032349
120.7,88.926346,31.773651
123.75,121.5829,2.167099
73.95,7.7282767,66.22172
149.6,146.15295,3.447052
166.85,159.7052,7.144806
94.35,54.491756,39.858242
82.79,55.715958,27.074043
123.75,121.5829,2.167099
84.15,80.423996,3.7260056
120.36,67.31675,53.04325
91.79,80.79374,10.996262
82.79,49.916946,32.873055
168.3,110.13336,58.16664
220.0,289.98563,-69.98563
78.3,9.773211,68.526794
121.5,132.47684,-10.976837
133.2,148.7496,-15.549606
105.3,55.895607,49.404396
121.5,132.47684,-10.976837
119.1,7.8827567,111.21724
119.1,7.8827567,111.21724
75.9,8.0862465,67.81375
86.7,45.526554,41.173443
86.7,36.31511,50.384888
155.13,94.48072,60.649284
115.68,63.17399,52.506012
110.5,40.348003,70.15199
70.55,6.299368,64.25063
119.0,43.125893,75.87411
92.82,48.880486,43.939514
79.29,59.442177,19.847824
128.0,49.938564,78.06143
131.4,64.52698,66.87302
137.7,92.341835,45.358162
137.7,92.341835,45.358162
65.0,61.203827,3.796173
65.0,61.203827,3.796173
155.7,78.825966,76.87403
65.0,61.203827,3.796173
65.0,61.203827,3.796173
65.0,61.203827,3.796173
65.0,61.203827,3.796173
65.0,61.203827,3.796173
65.0,61.203827,3.796173
65.0,61.203827,3.796173
65.0,61.203827,3.796173
65.0,61.203827,3.796173
65.0,61.203827,3.796173
65.0,61.203827,3.796173
65.0,61.203827,3.796173
65.0,61.203827,3.796173
65.0,61.203827,3.796173
65.0,61.203827,3.796173
65.0,61.203827,3.796173
65.0,61.203827,3.796173
114.67,54.727104,59.942894
146.2,75.79043,70.40957
103.7,74.154884,29.545113
81.6,3.8724432,77.727554
103.7,70.11001,33.58999
81.6,3.8724432,77.727554
88.4,3.1271672,85.272835
153.5,104.61484,48.885162
146.2,75.91044,70.28956
77.35,42.504463,34.845535
77.35,45.776928,31.57307
144.5,76.33732,68.16268
133.73,81.60191,52.128082
115.6,74.24506,41.354935
71.4,49.036346,22.363655
88.0,2.5468884,85.45311
102.6,63.487846,39.112152
93.6,75.31533,18.284668
86.4,80.60677,5.793228
93.6,80.60677,12.993225
102.6,63.359295,39.240704
111.6,64.00921,47.59079
154.67,203.68352,-49.01352
126.0,72.935616,53.064384
102.6,49.749954,52.850044
117.0,65.63198,51.36802
126.0,72.935616,53.064384
99.17,196.93527,-97.765274
79.2,3.2305448,75.96945
60.0,46.3426,13.657398
114.4,71.46713,42.93287
74.8,3.4801621,71.31984
79.2,2.941317,76.25868
67.15,8.930152,58.21985
119.0,74.59416,44.405838
90.1,63.49683,26.603168
88.4,53.65114,34.748863
74.8,7.3074765,67.49252
67.15,8.930152,58.21985
111.78,81.44955,30.330452
81.6,7.9890347,73.61096
105.4,73.74767,31.652328
91.6,123.25115,-31.651154
74.8,7.3074765,67.49252
88.4,48.896885,39.503117
91.6,122.588486,-30.988487
92.65,52.922504,39.727497
67.15,8.930152,58.21985
164.05,99.644356,64.40565
96.9,51.872334,45.027668
141.14,124.00295,17.137047
142.0,77.31763,64.68237
141.14,123.00918,18.130821
109.65,69.103455,40.546547
109.65,70.58062,39.06938
97.75,56.94056,40.80944
109.65,85.98845,23.661552
97.92,61.381317,36.53868
129.2,81.314995,47.885002
85.0,52.815468,32.184532
109.65,85.98845,23.661552
145.35,87.86068,57.489326
88.4,46.218666,42.181335
153.0,66.87475,86.12525
79.2,10.996232,68.203766
71.28,8.467075,62.812923
106.0,54.109436,51.890564
79.2,10.996232,68.203766
84.24,72.365845,11.874153
79.2,10.996232,68.203766
88.0,3.5161436,84.48386
79.2,10.996232,68.203766
71.28,9.627579,61.65242
140.85,81.0776,59.772408
88.0,67.01145,20.988548
77.76,72.31659,5.443413
88.0,2.7780275,85.22197
102.6,74.98748,27.612518
88.0,3.1119425,84.888054
88.0,5.040325,82.95967
88.0,3.1119425,84.888054
93.6,46.30703,47.29297
90.1,50.816288,39.28371
103.7,41.670914,62.029083
105.4,45.52295,59.877052
132.6,78.451935,54.14807
74.8,4.3935475,70.406456
105.4,60.483494,44.916508
67.15,86.485954,-19.335953
85.0,50.197845,34.802155
74.8,27.85763,46.942375
107.1,59.081112,48.018887
107.0,40.98191,66.01809
90.1,58.307922,31.792076
74.8,2.8997648,71.90024
74.8,73.45694,1.3430634
105.4,65.9285,39.471504
130.9,70.68359,60.2164
107.95,74.01803,33.93197
96.0,44.036034,51.963966
138.6,74.04425,64.555756
156.6,88.54832,68.05169
86.4,47.604412,38.79559
93.6,44.15781,49.44219
79.2,2.4772756,76.722725
136.0,81.04946,54.95054
79.2,2.7875674,76.41243
79.2,2.7875674,76.41243
66.3,2.1458745,64.15413
88.4,48.295094,40.104908
57.6,3.9114451,53.688553
67.15,2.7532709,64.39673
88.4,46.65675,41.74325
90.1,48.050774,42.049225
115.6,83.79366,31.806335
51.05,2.1742067,48.875793
74.8,3.5702868,71.22971
105.4,51.874245,53.525757
88.4,129.50679,-41.10679
119.0,70.17644,48.823563
74.8,3.2827382,71.517265
74.8,27.555065,47.244938
74.8,15.875366,58.924637
88.0,2.668749,85.33125
59.0,33.943775,25.056225
59.0,33.943775,25.056225
62.0,46.77309,15.22691
62.0,46.77309,15.22691
62.0,46.77309,15.22691
62.0,46.77309,15.22691
62.0,46.77309,15.22691
62.0,46.77309,15.22691
62.0,46.77309,15.22691
62.0,46.77309,15.22691
62.0,46.77309,15.22691
62.0,46.77309,15.22691
62.0,46.77309,15.22691
62.0,46.77309,15.22691
62.0,46.77309,15.22691
62.0,46.77309,15.22691
62.0,46.77309,15.22691
104.0,51.039173,52.960827
93.6,48.126595,45.473404
93.6,48.126595,45.473404
138.6,74.230446,64.36956
104.0,51.039173,52.960827
79.47,51.82979,27.640213
72.08,54.188858,17.891144
73.0,10.152554,62.847446
74.8,3.4943311,71.30567
88.4,48.82357,39.57643
88.4,48.82357,39.57643
88.4,48.82357,39.57643
70.67,204.20964,-133.53964
74.8,6.013584,68.78642
94.88,65.47918,29.400818
96.9,64.01032,32.88968
67.0,54.462826,12.537174
104.0,56.552254,47.447746
116.0,69.143974,46.856026
87.69,51.03128,36.658722
106.0,47.69773,58.30227
88.0,2.739683,85.260315
88.0,2.739683,85.260315
81.9,33.183937,48.716064
93.6,48.95427,44.64573
104.0,53.582924,50.417076
93.6,48.412766,45.187233
138.6,72.1204,66.47961
79.2,2.6953707,76.50462
104.0,53.582924,50.417076
76.5,29.665537,46.834465
131.1,85.658226,45.44178
118.32,70.33154,47.988457
74.8,50.885056,23.914948
74.8,5.307221,69.49278
71.19,7.6392293,63.550774
71.19,7.6392293,63.550774
70.72,46.321312,24.39869
116.79,73.97716,42.812843
70.72,46.321312,24.39869
103.19,60.270218,42.919785
88.4,48.88769,39.51231
71.19,7.6392293,63.550774
71.19,7.7720685,63.417934
74.8,2.45464,72.34536
71.19,3.5798116,67.61019
67.32,48.67183,18.64817
67.32,4.435297,62.884705
88.4,48.88769,39.51231
84.6,43.47754,41.12246
86.4,40.64264,45.757362
159.7,84.79427,74.90572
92.8,71.235,21.565002
163.2,91.84827,71.35173
67.0,52.61139,14.388611
98.0,46.031864,51.968136
98.6,58.364536,40.235462
98.6,67.593155,31.006844
135.5,89.44723,46.052773
67.0,34.391705,32.608295
67.0,34.391705,32.608295
67.0,34.391705,32.608295
67.0,34.391705,32.608295
67.0,34.391705,32.608295
79.2,2.6070962,76.5929
67.0,34.391705,32.608295
67.0,34.391705,32.608295
67.0,34.391705,32.608295
69.0,45.317657,23.682343
67.0,34.391705,32.608295
67.0,34.391705,32.608295
90.0,52.63239,37.36761
67.0,34.391705,32.608295
67.0,34.391705,32.608295
67.0,34.391705,32.608295
67.0,34.391705,32.608295
79.2,52.10372,27.096275
67.0,34.391705,32.608295
67.0,34.391705,32.608295
67.0,34.391705,32.608295
67.0,41.854836,25.145164
67.0,34.391705,32.608295
67.0,34.391705,32.608295
67.0,34.391705,32.608295
67.0,34.391705,32.608295
67.0,34.391705,32.608295
67.0,34.391705,32.608295
67.0,40.06172,26.938278
67.0,34.391705,32.608295
67.0,34.391705,32.608295
67.0,34.391705,32.608295
67.0,34.391705,32.608295
67.0,34.391705,32.608295
67.0,34.391705,32.608295
79.2,2.9500906,76.24991
88.4,45.596085,42.803917
134.5,98.94982,35.55018
79.2,5.2358456,73.96415
82.88,67.01619,15.863808
82.88,67.01619,15.863808
88.4,44.876583,43.52342
96.9,70.29884,26.601158
96.9,67.146385,29.753616
114.3,68.56907,45.730934
60.98,3.8132582,57.16674
81.9,62.789436,19.110565
93.6,47.315113,46.284885
98.1,64.8775,33.222496
88.4,77.499466,10.900536
88.4,78.68418,9.71582
67.58,57.42701,10.152992
96.9,56.289833,40.61017
67.58,7.7313,59.8487
65.0,35.34927,29.65073
89.5,56.8291,32.6709
89.5,47.817146,41.682854
79.5,39.98611,39.51389
79.2,2.6291723,76.57082
79.5,2.781576,76.71842
70.0,44.350304,25.649696
93.6,46.548065,47.051933
79.5,8.6901245,70.809875
83.09,56.80642,26.283577
92.65,53.1247,39.525303
109.2,68.90981,40.290184
96.9,69.51287,27.38713
144.74,130.78094,13.959061
79.5,2.2857213,77.21428
89.5,46.425304,43.074696
79.2,2.6018455,76.59815
74.8,7.721809,67.07819
74.8,46.267498,28.532505
74.61,56.38861,18.22139
108.38,74.58811,33.791885
59.0,30.36617,28.63383
118.58,76.17868,42.40132
59.0,30.36617,28.63383
62.0,38.242874,23.757126
62.0,38.242874,23.757126
75.0,52.407402,22.592598
62.0,38.242874,23.757126
62.0,38.242874,23.757126
65.0,34.130455,30.869545
97.5,53.123047,44.376953
62.0,38.242874,23.757126
62.0,38.242874,23.757126
62.0,38.242874,23.757126
62.0,38.242874,23.757126
62.0,38.242874,23.757126
79.2,2.3939166,76.80608
79.5,3.5089908,75.99101
97.5,53.123047,44.376953
62.0,38.242874,23.757126
62.0,38.242874,23.757126
62.0,38.242874,23.757126
62.0,38.242874,23.757126
62.0,38.242874,23.757126
62.0,38.242874,23.757126
65.0,34.130455,30.869545
75.0,52.407402,22.592598
140.4,73.6135,66.78649
82.88,46.61213,36.267868
82.88,41.851044,41.028954
93.6,43.506298,50.0937
82.88,46.61213,36.267868
116.0,66.65149,49.34851
103.5,53.535957,49.964043
82.88,43.52017,39.35983
88.0,6.6719227,81.32808
94.99,64.67279,30.317207
82.88,44.935364,37.944633
71.19,8.227263,62.962738
96.39,58.337975,38.052025
119.0,72.10352,46.896477
88.4,49.915085,38.484917
88.4,44.368073,44.03193
90.0,52.658546,37.341454
90.0,52.658546,37.341454
117.0,64.94782,52.052177
108.0,64.94782,43.052177
122.4,63.243835,59.156166
